	30-41	34-43	36-43	40-41	dt
3338	-0.03301886792452884	1.69080234833659	-0.09206349206349082	-0.17086834733893502	24.01.2016 4:40:18
3339	-0.03301886792452884	1.69080234833659	-0.09206349206349082	-0.17086834733893502	24.01.2016 4:50:18
3340	-0.03073286052009466	1.69080234833659	-0.09206349206349082	-0.16619718309859238	24.01.2016 5:00:18
3341	-0.03073286052009466	1.69080234833659	-0.08917197452229263	-0.16619718309859238	24.01.2016 5:10:18
3342	-0.02600472813238675	1.69080234833659	-0.0862619808306715	-0.16619718309859238	24.01.2016 5:20:18
3343	-0.02137767220902551	1.69080234833659	-0.08333333333333333	-0.16384180790960504	24.01.2016 5:30:18
3344	-0.01904761904761786	1.69080234833659	-0.08333333333333333	-0.16147308781869676	24.01.2016 5:40:18
3345	-0.01904761904761786	1.69080234833659	-0.07741935483871004	-0.1590909090909086	24.01.2016 5:50:17
3346	-0.01886792452830318	1.69080234833659	-0.07643312101910864	-0.15492957746478733	24.01.2016 6:00:17
3347	-0.01886792452830318	1.69080234833659	-0.07643312101910864	-0.15492957746478733	24.01.2016 6:10:17
3348	-0.01176470588235293	1.69080234833659	-0.07643312101910864	-0.15492957746478733	24.01.2016 6:20:17
3349	-0.014218009478673356	1.69080234833659	-0.07348242811501728	-0.15014164305948907	24.01.2016 6:30:17
3350	-0.01176470588235293	1.69080234833659	-0.07348242811501728	-0.15014164305948907	24.01.2016 6:40:17
3351	-0.00943396226415036	1.69080234833659	-0.07051282051282125	-0.15014164305948907	24.01.2016 6:50:17
3352	-0.007092198581559339	1.69080234833659	-0.06752411575562714	-0.1477272727272712	24.01.2016 7:00:17
3353	-0.007092198581559339	1.69080234833659	-0.06410256410256533	-0.13881019830028324	24.01.2016 7:10:17
3354	-0.0023640661938527166	1.69080234833659	-0.06410256410256533	-0.13636363636363705	24.01.2016 7:20:17
3355	0.0	1.69080234833659	-0.05769230769230764	-0.13636363636363705	24.01.2016 7:30:17
3356	0.0	1.69080234833659	-0.054313099041532906	-0.13314447592067993	24.01.2016 7:40:17
