	34-33	36-33	40-31	44-23	46-27	50-21	dt
0	1.76125244618395	0.018036072144288057	-0.005464480874318032	2.50097847358121	-0.03797468354430476	-0.01081081081081149	01.01.2016 0:00:12
1	1.76125244618395	0.02409638554216838	0.0027397260273963756	2.50097847358121	-0.0303030303030298	-0.0054347826086966694	01.01.2016 0:10:12
2	1.76125244618395	0.03212851405622508	0.013698630136987596	2.50097847358121	-0.022784810126581567	0.0027247956403260924	01.01.2016 0:20:12
3	1.76125244618395	0.03614457831325295	0.019178082191780414	2.50097847358121	-0.017721518987341298	0.010869565217390628	01.01.2016 0:30:12
4	1.76125244618395	0.04032258064516206	0.0247933884297513	2.50097847358121	-0.010152284263958816	0.016393442622951244	01.01.2016 0:40:12
5	1.76125244618395	0.0507099391480726	0.03047091412742412	2.50097847358121	-0.00255754475703248	0.02185792349726788	01.01.2016 0:50:13
6	1.76125244618395	0.05858585858585876	0.04419889502762314	2.50097847358121	0.0076335877862596865	0.03278688524590114	01.01.2016 1:00:13
7	1.76125244618395	0.06854838709677433	0.052341597796142274	2.50097847358121	0.015306122448978693	0.04132231404958649	01.01.2016 1:10:13
8	1.76125244618395	0.07661290322580609	0.06593406593406637	2.50097847358121	0.027848101265821903	0.046321525885557914	01.01.2016 1:20:14
9	1.76125244618395	0.08249496981891226	0.07142857142857142	2.50097847358121	0.03553299492385709	0.054644808743170376	01.01.2016 1:30:15
10	1.76125244618395	0.09090909090909127	0.07988980716253612	2.50097847358121	0.045918367346938736	0.06301369863013817	01.01.2016 1:40:14
11	1.76125244618395	0.09494949494949521	0.08539944903581388	2.50097847358121	0.051020408163264884	0.06849315068493245	01.01.2016 1:50:14
12	1.76125244618395	0.10483870967741836	0.09641873278236847	2.50097847358121	0.06598984771573609	0.08196721311475355	01.01.2016 2:00:14
13	1.76125244618395	0.11111111111111127	0.1019283746556478	2.50097847358121	0.0710659898477156	0.08493150684931357	01.01.2016 2:10:14
14	1.76125244618395	0.1164658634538156	0.10928961748633939	2.50097847358121	0.07848101265822778	0.09289617486338805	01.01.2016 2:20:15
15	1.79647749510763	0.12727272727272776	0.12154696132596668	2.50097847358121	0.08629441624365629	0.1013698630136989	01.01.2016 2:30:15
16	1.79647749510763	0.13078470824949817	0.12637362637362595	2.50097847358121	0.09137055837563561	0.10928961748633932	01.01.2016 2:40:15
17	1.79647749510763	0.13939393939393913	0.13186813186812968	2.50097847358121	0.09923664122137399	0.11538461538461554	01.01.2016 2:50:15
18	1.79647749510763	0.14629258517034086	0.13972602739725964	2.50097847358121	0.11111111111111115	0.12261580381471297	01.01.2016 3:00:15
19	1.79647749510763	0.1520000000000003	0.14754098360655712	2.50097847358121	0.11838790931989805	0.13043478260869476	01.01.2016 3:10:15
20	1.79647749510763	0.15999999999999992	0.1530054644808751	2.50097847358121	0.12405063291139234	0.1335149863760215	01.01.2016 3:20:15
21	1.79647749510763	0.16064257028112539	0.15846994535519032	2.50097847358121	0.1284634760705298	0.1444141689373304	01.01.2016 3:30:16
22	1.79647749510763	0.16400000000000065	0.16393442622950824	2.50097847358121	0.13567839195979864	0.14363143631436243	01.01.2016 3:40:16
